Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
13187,0,0.692136,61,0,0.578602,3723.17,30,0,4,0,0.0
13188,0,0.139136,43,0,1.132054,2766.43,30,0,1,0,1.0
13189,0,0.714634,41,0,0.761265,6575.07,30,0,1,0,1.0
13190,0,0.163153,33,2,0.641812,2923.01,30,1,0,0,4.0
13191,0,0.465105,27,0,0.76458,8832.86,30,0,1,0,1.0
13192,0,0.4695,52,0,0.64865,16482.88,30,0,5,0,1.0
13193,0,0.145569,52,0,0.450032,8087.81,30,0,1,0,2.0
13194,0,0.741302,63,0,2.225081,4568.3,30,0,6,0,0.0
13195,0,0.479351,69,0,2.23028,8378.58,30,0,1,3,3.0
13196,0,0.575696,42,0,0.774964,3730.27,30,0,4,0,0.0
13197,0,0.418716,45,0,0.639719,15448.68,30,0,0,0,0.0
13198,0,0.059668,34,2,0.879939,2080.2,30,0,0,0,0.0
13199,0,0.731468,23,0,1.852446,3350.12,30,1,1,0,0.0
13200,0,0.276626,67,0,0.544855,2916.84,30,0,2,0,0.0
13201,0,0.097656,36,0,0.784383,4063.8,30,1,4,0,3.0
13202,0,0.382131,71,0,0.992515,4767.29,30,0,6,1,4.0
13203,0,0.213213,71,1,0.360537,3231.8,30,0,8,0,3.0
13204,0,0.593254,49,0,1.404683,3497.64,30,0,6,0,0.0
13205,0,0.96218,37,1,1.390317,3318.57,30,0,2,0,0.0
13206,0,0.346958,37,0,0.986506,,30,0,1,0,2.0
13207,0,0.505282,37,1,2.504181,4234.48,30,0,3,0,1.0
13208,0,0.26559,40,0,0.44071,7792.05,30,0,3,0,0.0
13209,0,0.284007,50,0,1.990956,7894.96,30,0,3,1,1.0
13210,0,0.249868,40,0,1.24284,4216.37,30,0,0,0,0.0
13211,0,0.288334,46,0,0.959366,,30,0,2,2,0.0
13212,0,0.24382,67,0,2.503884,,30,0,0,0,2.0
13213,0,0.520398,55,0,1.462155,7391.44,30,0,0,1,
13214,0,0.63745,38,1,1.10653,7563.32,30,0,3,0,1.0
13215,0,0.364609,54,0,0.860664,4648.41,30,0,0,0,2.0
13216,0,0.778406,22,0,2.226466,4422.3,30,0,0,0,0.0
13217,0,0.35862,26,1,2.029558,,30,0,0,0,0.0
13218,0,0.446177,72,1,0.50096,,30,1,1,0,2.0
13219,0,0.656167,61,1,1.976522,3286.58,30,0,3,0,2.0
13220,0,0.473802,58,0,2.039334,2824.73,30,0,5,0,4.0
13221,1,0.461119,25,0,2.160027,6781.59,30,1,0,0,1.0
13222,0,0.547189,48,0,1.640306,10459.67,30,0,4,0,3.0
13223,0,0.326288,43,1,0.728185,6453.41,30,0,1,0,0.0
13224,0,0.55614,34,1,0.517977,8923.55,30,0,10,0,1.0
13225,0,0.623751,43,0,0.339609,2449.81,30,0,10,0,2.0
13226,0,0.499673,39,0,0.939934,6011.18,30,1,5,0,0.0
13227,0,0.200239,48,0,0.956993,7525.81,30,1,0,0,0.0
13228,0,0.379529,48,1,0.851152,4436.97,30,0,3,0,1.0
13229,0,0.332287,34,0,2.65991,3653.69,30,0,0,0,0.0
13230,0,1.028169,25,1,0.914824,,30,0,0,0,0.0
13231,0,0.577555,55,0,1.779781,5369.18,30,0,5,0,8.0
13232,0,0.340279,36,0,2.895926,5516.01,30,0,10,0,
13233,0,0.533934,56,0,1.314571,3349.06,30,0,1,0,3.0
13234,0,0.519431,49,1,0.392731,,30,0,8,0,0.0
13235,0,0.269468,44,0,0.85105,3230.78,30,0,10,0,1.0
13236,0,0.706855,29,1,1.503475,5658.33,30,0,9,0,0.0
13237,0,0.778291,71,2,0.789232,,30,0,4,0,1.0
13238,1,0.06982,73,1,1.371362,5323.94,30,0,0,0,7.0
13239,0,0.572808,28,0,1.185718,,30,0,0,0,0.0
13240,0,0.835174,61,0,1.242742,12551.23,30,1,5,0,1.0
13241,0,0.212669,32,1,1.471181,9320.64,30,0,3,0,6.0
13242,0,0.660425,71,1,1.465957,11383.87,30,0,3,0,0.0
13243,1,0.84165,46,0,2.980549,11734.4,30,1,4,0,6.0
13244,0,0.646433,36,0,1.665112,4015.68,30,0,3,1,2.0
13245,0,1.083188,25,0,0.978572,,30,0,5,0,1.0
13246,0,0.359185,58,0,2.50632,2279.67,30,0,0,1,1.0
13247,0,0.440782,44,0,0.829422,7398.16,30,1,0,0,1.0
13248,0,0.825231,52,0,1.431834,,30,0,2,0,1.0
13249,0,0.380232,29,0,0.574152,2263.69,30,1,3,0,8.0
13250,0,0.564216,48,2,0.298681,3387.03,30,2,0,0,1.0
13251,0,0.955849,44,0,2.578318,19103.8,30,0,0,0,0.0
13252,0,0.446184,51,0,1.551323,,30,0,10,0,2.0
13253,0,0.131813,71,3,1.37934,1299.0,30,0,3,0,2.0
13254,0,0.244081,70,2,3.193509,3493.01,30,0,1,0,2.0
13255,0,0.230418,41,2,0.861274,9353.86,30,0,0,0,5.0
13256,0,0.144433,71,0,1.79522,6145.7,30,0,4,1,1.0
13257,0,0.333637,24,0,0.444975,7631.97,30,0,2,0,3.0
13258,0,0.306034,45,0,0.908858,4959.16,30,0,3,0,6.0
13259,0,0.113543,28,0,0.983635,,30,0,6,0,0.0
13260,0,0.58947,43,0,1.068992,2890.25,30,0,7,0,0.0
13261,0,0.611088,55,2,3.811928,,30,0,8,0,1.0
13262,0,0.199892,72,2,1.642643,8146.61,30,0,9,1,1.0
13263,0,0.348016,48,0,1.751383,6173.68,30,2,3,0,5.0
13264,0,0.377007,50,3,0.537098,11065.8,30,0,1,1,4.0
13265,1,0.237913,50,2,0.925795,4879.06,30,1,0,0,
13266,0,0.43009,47,0,3.147928,3682.69,30,0,0,0,2.0
13267,0,0.565577,65,0,0.853432,4337.74,30,0,2,0,3.0
13268,0,0.837268,70,2,1.040429,5623.52,30,0,0,1,0.0
13269,0,0.970466,71,0,1.045246,2917.85,30,0,10,0,1.0
13270,0,0.362837,54,1,0.869352,4135.27,30,0,10,1,1.0
13271,0,0.153269,48,0,1.074481,,30,0,1,2,0.0
13272,0,0.480769,24,1,1.369811,,30,0,2,0,3.0
13273,0,0.424391,36,3,1.485062,2415.02,30,3,6,0,0.0
13274,0,0.401034,36,0,0.739888,9232.69,30,0,4,0,0.0
13275,0,0.415725,30,0,0.358543,4532.2,30,0,0,0,2.0
13276,0,0.038723,24,0,0.827131,4957.26,30,0,0,0,1.0
13277,0,0.071029,73,0,1.103915,3811.23,30,0,0,0,0.0
13278,0,0.307306,36,1,0.657247,3466.55,30,0,8,0,0.0
13279,0,0.796767,72,0,0.846244,10886.69,30,0,10,1,0.0
13280,0,0.728215,39,0,0.86673,3006.9,30,1,0,0,3.0
13281,0,0.867853,48,0,1.505046,,30,0,10,0,0.0
13282,0,0.61587,63,0,0.579653,10054.34,30,0,0,2,2.0
13283,0,0.876082,61,0,1.535498,2927.25,30,1,2,0,2.0
13284,0,0.538221,36,1,1.455551,3636.1,30,0,3,1,0.0
13285,0,0.510354,60,0,1.249453,7557.6,30,0,2,0,0.0
13286,0,0.573267,54,0,0.880152,3569.77,30,0,10,0,3.0
13287,1,0.212058,44,4,1.652279,6293.14,30,0,5,0,2.0
13288,0,0.217002,22,0,2.04675,5986.2,30,0,1,1,5.0
13289,0,0.238218,47,0,0.479883,2354.07,30,0,1,1,0.0
13290,0,0.785666,45,1,1.429892,4816.92,30,0,3,0,1.0
13291,0,0.603192,37,0,5.0,2584.55,30,0,5,0,6.0
13292,0,0.251044,34,1,0.847353,,30,1,7,0,3.0
13293,0,0.311872,60,0,1.043994,,30,0,3,0,5.0
13294,0,0.482002,66,0,3.516275,4824.42,30,0,10,0,6.0
13295,0,0.663112,70,0,0.396412,3903.75,30,0,3,0,2.0
13296,0,0.533718,49,0,4.205068,7505.12,30,0,2,0,0.0
13297,0,0.384172,29,0,1.227382,8119.89,30,0,2,0,0.0
13298,0,0.468414,72,1,2.809049,2892.13,30,0,0,0,6.0
13299,0,0.198538,55,0,2.135028,6673.33,30,0,3,1,2.0
13300,0,0.618041,64,1,0.360351,,30,3,0,0,0.0
13301,0,0.498852,44,0,1.182046,8616.94,30,0,1,0,0.0
13302,0,0.095615,55,0,2.991283,3151.63,30,0,0,0,0.0
13303,0,0.698933,62,0,1.766889,5980.86,30,0,0,0,0.0
13304,0,0.463454,31,0,0.639636,8342.55,30,0,0,0,3.0
13305,0,0.26373,70,1,1.135657,6863.07,30,0,0,0,6.0
13306,0,0.132421,74,0,0.976029,25760.06,30,0,0,1,0.0
13307,0,0.522629,42,0,0.778308,3752.38,30,0,0,1,5.0
13308,0,0.577492,45,1,3.076774,5962.86,30,0,0,0,6.0
13309,0,0.348238,45,0,0.694742,7327.98,30,0,0,0,0.0
13310,0,0.881537,26,0,1.171669,3046.07,2,0,2,0,3.0
13311,0,0.098569,59,0,0.908402,6874.17,30,2,4,0,1.0
13312,0,0.351045,59,0,1.811965,9706.8,30,0,0,0,0.0
13313,0,0.580116,61,0,2.18309,,30,0,1,0,0.0
13314,0,0.197862,49,0,0.953189,3409.58,30,0,0,0,1.0
13315,0,0.773056,61,1,1.941029,5438.01,30,0,3,0,1.0
13316,0,0.109902,48,0,1.762947,2993.54,30,0,3,0,0.0
13317,0,0.179564,30,0,0.984921,3569.31,30,0,2,0,2.0
13318,0,0.068385,51,0,0.612866,5525.18,30,1,10,0,1.0
13319,0,0.273333,58,1,2.677324,6713.86,30,0,0,1,0.0
13320,0,0.372027,61,0,0.982698,3100.5,30,0,1,0,0.0
13321,0,0.696611,35,0,0.530861,3667.79,30,0,6,0,0.0
13322,0,0.057243,30,0,0.635889,4014.95,30,0,10,0,4.0
13323,0,0.416101,43,2,0.389405,,30,0,10,0,1.0
13324,0,0.730378,32,1,0.683929,5931.85,30,0,1,0,1.0
13325,0,0.353978,52,0,1.035288,7688.76,30,0,7,0,1.0
13326,0,0.659681,67,0,1.038558,10354.96,30,1,1,1,4.0
13327,0,0.094103,32,0,1.163426,,30,0,0,0,1.0
13328,0,0.38307,58,0,1.242604,4924.07,30,0,1,1,2.0
13329,0,0.266018,63,0,1.214695,2019.67,30,0,10,0,2.0
13330,0,1.143432,51,0,0.600817,11621.48,30,0,0,0,2.0
13331,0,0.125571,51,1,0.321255,16874.66,30,0,0,0,2.0
13332,0,0.754734,35,0,2.805276,,30,0,0,0,1.0
13333,0,0.394564,56,0,0.494439,3046.49,30,0,2,0,0.0
13334,0,0.571388,27,0,0.825267,10584.91,30,1,2,0,0.0
13335,0,0.452943,24,0,1.308235,,30,0,1,0,0.0
13336,0,0.339094,48,0,0.671528,4732.07,30,0,0,0,
13337,0,0.08939,59,0,0.45779,4810.51,30,0,0,0,1.0
13338,0,0.628645,41,0,0.945677,,30,0,4,2,2.0
13339,0,0.318707,40,0,0.733776,,30,0,6,0,0.0
13340,0,0.723194,40,2,1.492625,13049.19,30,0,0,0,3.0
13341,0,0.141796,47,1,0.328447,4153.77,30,0,1,0,2.0
13342,0,0.448626,48,0,1.802561,3304.46,30,0,0,0,4.0
13343,0,0.657607,25,1,0.942493,,30,0,0,0,0.0
13344,0,0.689017,59,0,1.493596,5161.21,30,0,1,0,1.0
13345,0,0.833443,38,0,2.186782,8031.26,30,0,0,0,1.0
13346,0,0.493633,25,1,1.910322,7014.25,30,0,3,0,3.0
13347,0,0.056502,53,0,2.055227,11821.06,30,1,7,0,2.0
13348,0,0.211737,29,0,0.397882,4268.74,30,0,1,0,0.0
13349,1,0.178084,59,0,0.755517,4002.68,30,1,3,0,2.0
13350,0,0.336121,49,0,0.966956,,30,0,4,0,0.0
13351,0,0.070492,57,2,1.615603,13742.81,30,0,3,0,5.0
13352,0,0.248218,43,0,2.05867,4290.02,30,0,4,0,8.0
13353,0,0.324163,34,1,0.359074,,30,0,1,1,6.0
13354,0,0.505614,33,1,1.266186,1797.47,30,0,2,0,0.0
13355,0,0.091184,73,0,1.855096,6714.69,30,0,0,0,1.0
13356,0,0.068537,28,0,0.467749,,30,1,4,0,0.0
13357,0,0.250027,68,0,1.75815,,30,0,2,0,1.0
13358,0,0.301659,33,0,1.681386,,30,0,0,0,0.0
13359,0,0.420341,55,0,0.485872,,30,0,0,0,5.0
13360,0,0.462836,66,3,0.653961,5783.55,30,0,1,2,0.0
13361,0,0.201244,69,0,1.278138,4637.33,30,1,5,0,5.0
13362,0,0.663182,66,2,1.090209,5291.82,30,0,4,0,1.0
13363,0,0.583083,59,0,0.702332,2385.84,30,0,6,0,
13364,0,0.23837,74,1,4.149884,4125.2,30,0,0,0,3.0
13365,1,0.879913,64,2,0.58798,3879.43,30,2,5,1,1.0
13366,0,0.352218,50,0,0.897704,1465.14,30,0,5,0,1.0
13367,0,0.17839,69,0,1.308508,6872.01,30,0,3,1,0.0
13368,0,0.28199,62,1,3.043181,4502.65,30,0,7,0,0.0
13369,0,0.295138,54,0,0.733769,6314.9,30,0,2,0,0.0
13370,0,0.543665,57,3,1.111272,10237.43,30,1,5,1,0.0
13371,0,0.470539,30,1,0.912,,30,0,9,0,1.0
13372,0,0.808782,31,0,1.293953,,30,0,4,0,1.0
13373,0,0.651569,34,0,1.349937,7436.15,30,0,10,0,1.0
13374,1,0.386199,34,1,1.966737,,30,0,1,0,0.0
13375,0,0.281268,61,0,0.831097,,30,0,2,0,2.0
13376,0,0.47715,55,1,1.338516,1335.13,30,0,10,0,1.0
13377,0,0.197981,71,0,0.493707,7918.26,30,0,1,0,2.0
13378,0,0.746299,64,1,0.517163,,30,0,0,0,0.0
13379,0,0.276516,45,0,2.071655,,30,0,4,0,1.0
13380,0,0.376896,56,0,0.80043,4114.48,30,0,3,0,0.0
13381,0,0.203527,61,1,0.845822,3752.67,30,0,5,0,2.0
13382,0,0.200041,46,0,0.496789,,30,0,1,0,0.0
13383,0,0.241957,65,0,1.0511,5364.43,30,0,9,1,0.0
13384,0,0.200867,58,1,1.241711,5035.08,30,0,0,0,1.0
13385,0,0.150821,53,0,1.407112,5402.06,30,2,4,0,1.0
13386,0,0.316458,68,0,0.755177,2178.87,30,0,2,0,0.0
13387,0,0.382183,24,0,1.998001,3025.82,30,0,1,1,6.0
13388,0,0.890931,64,0,0.926606,6880.54,30,0,8,0,2.0
13389,1,0.761669,72,0,0.778381,3268.67,30,0,5,0,2.0
13390,0,0.677365,68,0,1.625938,11127.11,30,0,1,1,0.0
13391,0,0.487913,55,0,0.903446,3287.71,30,1,5,0,6.0
13392,0,0.229253,37,0,1.227458,8387.47,30,0,1,0,0.0
13393,0,0.18454,24,0,2.93789,3757.16,30,0,1,1,3.0
13394,0,0.182085,64,0,1.523413,3634.47,30,1,0,1,0.0
13395,0,0.488615,23,2,0.809215,,30,0,0,0,3.0
13396,0,0.920109,29,0,3.338562,,30,0,1,1,0.0
13397,0,0.152392,37,1,1.563534,4122.99,30,0,3,1,0.0
13398,0,0.499201,73,0,0.438395,8070.46,30,0,0,0,1.0
13399,0,0.943076,32,0,0.755762,3652.56,30,0,10,0,3.0
13400,0,0.834131,48,2,2.819883,6589.38,30,1,0,0,6.0
13401,0,0.819315,66,1,2.296571,6748.23,30,0,0,0,2.0
13402,0,0.561704,47,0,1.486288,,30,1,0,0,4.0
13403,1,0.575809,28,3,2.132054,3842.52,30,0,6,1,2.0
13404,0,0.355751,64,2,2.532432,4188.61,30,0,0,2,2.0
13405,0,0.561776,26,0,1.651712,4823.51,30,0,1,0,4.0
13406,0,0.078953,37,1,0.590689,2291.7,30,0,0,0,5.0
13407,0,0.515053,40,0,3.525856,10034.44,30,0,10,0,2.0
13408,0,1.081392,31,0,0.69638,4048.73,30,0,0,0,0.0
13409,0,0.27871,43,1,0.878273,,30,0,3,0,2.0
13410,0,0.148585,69,1,0.956799,,30,0,0,0,2.0
13411,0,0.391889,27,0,0.458055,,30,0,10,0,
13412,0,0.372664,39,0,3.069035,5707.26,30,1,1,1,0.0
13413,0,0.350588,64,2,2.022643,2294.07,30,0,0,0,0.0
13414,0,0.456115,38,1,1.285905,6872.74,30,0,0,1,4.0
13415,0,0.426062,71,0,0.9998,13086.12,30,1,3,1,0.0
13416,0,0.538805,26,2,1.271143,6830.46,30,0,3,0,1.0
13417,0,0.665843,40,0,0.895312,3112.86,30,0,3,0,1.0
13418,0,0.560985,41,0,1.225674,,30,1,3,1,0.0
13419,0,0.504274,49,0,1.777067,,30,0,5,0,2.0
13420,0,0.445167,66,0,1.191091,3418.66,30,0,3,0,4.0
13421,0,0.700849,74,0,2.721429,3706.42,30,0,2,0,0.0
13422,0,0.414589,53,0,0.777918,,30,3,1,0,0.0
13423,0,0.385291,57,0,2.813932,7809.16,30,1,10,0,0.0
13424,0,0.354581,37,1,0.54714,3936.74,30,0,0,0,3.0
13425,0,0.284523,35,0,1.537372,5090.25,30,0,7,0,5.0
13426,0,0.190939,45,0,1.257669,7886.28,30,1,9,0,1.0
13427,1,0.344037,39,1,1.260561,7175.45,30,1,5,0,
13428,0,0.520772,72,0,0.573458,4515.41,30,0,2,0,0.0
13429,0,0.265681,41,2,1.045836,11189.61,30,0,4,0,1.0
13430,0,0.325289,48,1,0.441041,5209.38,30,0,10,0,2.0
13431,1,0.308824,35,1,3.708285,8491.48,30,0,10,0,2.0
13432,0,0.318928,29,1,0.29925,11039.7,30,1,4,0,0.0
13433,0,0.260603,27,0,0.929476,7623.52,30,0,1,0,7.0
13434,0,0.501117,47,1,0.369848,16591.97,30,0,3,0,0.0
13435,0,0.472699,60,0,2.013712,,30,0,4,0,3.0
13436,0,0.751589,63,1,0.80301,3441.14,30,0,6,0,
13437,0,0.347683,41,0,0.579129,,30,0,10,0,2.0
13438,1,0.184967,26,4,0.474712,7258.92,30,1,1,1,1.0
13439,0,0.393781,31,0,2.543573,13359.48,30,0,9,0,0.0
13440,0,0.096706,36,3,2.692574,3281.21,26,0,2,1,6.0
13441,0,0.706072,37,0,1.126958,4357.8,30,0,6,2,3.0
13442,0,0.188688,50,1,1.140324,6210.29,30,0,6,0,4.0
13443,0,0.267068,56,2,3.04212,1650.46,30,0,1,0,1.0
13444,0,0.531412,47,1,2.159094,,30,0,0,1,1.0
13445,1,0.329827,70,0,1.110135,4672.66,30,0,4,0,0.0
13446,1,0.161079,28,0,3.806646,5378.49,30,0,0,0,0.0
13447,0,0.061226,49,1,1.406475,2690.73,30,0,5,1,2.0
13448,0,0.423298,68,0,0.607272,,30,0,5,0,2.0
13449,1,0.694642,39,0,0.481612,6141.19,30,1,2,0,3.0
13450,0,0.189748,53,3,1.094911,7423.48,30,0,2,0,0.0
13451,0,0.808254,36,1,0.6265,4408.55,30,0,8,0,0.0
13452,0,0.074206,23,0,1.692645,9036.79,30,0,2,2,5.0
13453,0,0.141737,49,0,1.221763,4765.0,30,0,4,1,6.0
13454,0,0.334712,70,0,1.932109,1339.41,30,0,1,0,0.0
13455,0,0.281912,55,0,0.82765,9756.41,30,0,6,0,2.0
13456,1,0.400743,25,3,1.136051,9676.89,30,0,10,0,1.0
13457,0,0.14007,42,1,0.609241,5459.36,30,0,10,0,
13458,0,0.205065,72,1,1.334924,2824.87,30,0,2,0,0.0
13459,0,0.94747,57,0,0.632649,5985.34,30,0,2,0,2.0
13460,0,0.469352,35,1,1.406724,7107.74,30,0,4,0,2.0
13461,0,0.0571,44,1,2.171625,6146.09,30,0,10,0,0.0
13462,0,0.481921,27,0,1.831909,,30,0,1,0,1.0
13463,0,0.532564,37,0,1.352439,7572.55,30,0,6,0,6.0
13464,0,0.411234,23,0,2.122057,3050.53,23,0,4,0,1.0
13465,0,0.393365,71,0,2.304058,5894.03,30,0,0,0,1.0
13466,0,0.14229,56,0,1.896813,5253.2,30,0,2,0,6.0
13467,0,0.592938,32,0,0.470302,,30,0,5,2,1.0
13468,0,0.627194,47,0,0.833094,,30,0,0,0,1.0
13469,0,0.755893,24,1,2.786542,3135.85,30,1,2,0,3.0
13470,0,0.121353,69,0,0.683729,,30,0,7,0,2.0
13471,0,0.178889,29,1,1.736498,8477.28,30,0,1,0,0.0
13472,0,0.225337,48,1,1.239027,3271.79,30,0,3,0,0.0
13473,0,0.383425,25,0,1.981054,4086.07,30,0,1,0,0.0
13474,0,0.692114,25,1,1.089413,6894.08,30,0,5,0,2.0
13475,0,0.158906,70,0,0.936175,2392.31,30,1,1,3,4.0
13476,0,0.672567,27,0,0.555779,9983.67,30,0,0,0,0.0
13477,0,0.898135,35,0,0.953564,4290.34,30,0,5,0,1.0
13478,0,0.650961,28,0,3.436844,21233.73,30,0,10,1,2.0
13479,0,0.170905,61,0,0.838164,8787.92,30,0,2,0,2.0
13480,0,0.604005,30,0,0.69281,2414.58,30,0,3,0,1.0
13481,0,0.739024,54,0,1.018993,6431.66,30,1,3,0,0.0
13482,0,0.580733,70,0,0.953868,5995.84,30,0,1,1,0.0
13483,0,0.052632,62,1,1.923666,8385.26,30,0,0,0,7.0
13484,0,0.031553,65,1,3.192626,,30,0,5,0,2.0
13485,0,0.109367,30,0,1.998559,2560.97,30,0,4,0,1.0
13486,0,1.103827,32,0,0.945984,2531.83,30,0,0,0,4.0
13487,0,0.2207,24,1,1.204145,2312.6,30,0,3,0,1.0
13488,0,0.49853,73,1,0.736724,,30,0,4,0,6.0
13489,0,0.421197,71,1,0.597635,6782.97,30,0,4,1,1.0
13490,0,0.077348,30,0,1.331981,,30,0,9,0,3.0
13491,0,0.332451,72,0,2.588853,3288.37,30,0,3,0,1.0
13492,0,1.162874,47,0,0.628096,3508.04,30,0,2,0,4.0
13493,0,0.434422,70,0,0.923093,8896.66,30,0,1,0,0.0
13494,0,0.254283,44,0,1.711662,4585.47,30,1,0,0,1.0
13495,0,0.35644,73,0,1.297081,8916.43,30,0,2,0,0.0
13496,0,0.133484,67,1,0.953188,4253.54,30,0,0,0,3.0
13497,0,0.683969,24,1,0.506039,6965.97,30,0,10,0,1.0
13498,0,0.267549,25,0,2.448584,,30,0,6,0,0.0
13499,0,0.781235,65,0,1.455497,,30,0,2,0,0.0
13500,0,0.81732,43,0,0.597933,8573.17,30,0,3,0,0.0
13501,0,0.335406,52,0,0.749886,4487.91,30,0,0,0,2.0
13502,0,0.429889,48,0,0.560767,3580.13,30,0,9,0,0.0
13503,0,0.649522,59,1,1.276316,1614.54,30,0,1,0,0.0
13504,0,0.811366,26,1,1.688372,10741.01,30,0,5,1,3.0
13505,0,0.378496,56,0,0.510101,4563.25,30,0,2,0,2.0
13506,0,1.039466,44,0,1.556448,3381.9,30,0,1,0,1.0
13507,0,0.266813,63,0,0.859317,6005.35,30,0,1,0,2.0
13508,1,0.298846,48,4,1.124961,,30,1,3,0,5.0
13509,0,0.554459,56,0,1.964229,,30,1,3,0,1.0
13510,0,0.226378,69,0,2.529499,7839.06,30,0,2,0,0.0
13511,1,0.775611,23,2,0.614823,5555.96,25,0,0,0,1.0
13512,0,0.553735,46,1,5.0,4381.3,26,0,2,0,3.0
13513,0,0.347874,26,1,0.953986,11183.04,30,0,10,0,1.0
13514,0,0.219214,37,1,1.031779,6524.12,30,0,1,0,1.0
13515,0,0.18319,36,0,1.258814,21031.95,30,0,2,2,3.0
13516,0,0.490586,72,0,0.893257,,30,0,1,0,0.0
13517,0,0.203793,71,0,0.717061,3245.43,30,0,1,0,2.0
13518,0,0.424567,73,1,0.788493,2558.61,30,0,7,0,0.0
13519,0,0.662249,73,0,1.692227,4528.96,30,0,3,0,0.0
13520,0,0.302065,37,1,0.96357,12033.56,30,0,1,0,1.0
13521,0,0.730245,27,2,0.433361,4608.99,30,0,0,1,0.0
13522,0,0.455391,39,0,1.286307,8423.59,30,0,2,0,8.0
13523,0,0.511496,44,1,0.873679,756.78,30,0,3,1,4.0
13524,1,0.212906,69,0,2.503547,3289.67,30,0,0,0,1.0
13525,0,0.135006,57,1,1.671119,,30,0,1,0,3.0
13526,0,0.16533,56,1,1.416342,3139.71,30,0,2,0,2.0
13527,0,0.203526,70,0,1.135257,5324.27,30,0,10,0,0.0
13528,0,0.581647,71,0,0.405151,2815.61,30,0,10,0,3.0
13529,0,0.696249,59,0,1.703809,9001.31,30,1,1,0,0.0
13530,0,0.059341,47,1,0.492176,4759.59,30,0,0,0,
13531,0,0.514644,41,0,0.389618,10755.34,30,1,0,0,6.0
13532,0,0.16379,38,2,0.85089,5131.81,30,0,1,1,6.0
13533,0,0.209951,39,1,2.259957,4323.63,30,0,10,0,3.0
13534,0,0.276808,30,0,1.74877,,30,0,2,0,5.0
13535,0,0.58437,42,0,2.543241,,30,0,4,0,3.0
13536,0,0.321392,61,1,1.205012,9090.02,30,0,1,0,0.0
13537,0,0.562915,61,0,2.824317,4930.28,30,0,10,1,3.0
13538,0,0.447151,62,0,1.065765,2053.59,30,0,7,0,6.0
13539,0,0.853168,43,0,1.115872,8119.02,30,0,1,0,1.0
13540,0,0.340346,27,0,2.950665,,30,0,0,0,2.0
13541,0,0.617623,27,1,1.289464,1379.91,30,0,1,1,1.0
13542,0,0.968785,32,1,1.888014,3441.21,30,0,1,0,0.0
13543,0,0.356631,49,1,1.323841,3670.76,30,0,4,0,1.0
13544,0,0.134584,26,0,1.028949,5625.25,30,1,3,0,3.0
13545,0,0.413951,40,0,1.775976,9639.57,30,1,2,0,8.0
13546,0,0.939792,65,1,1.192642,4054.45,30,0,0,0,1.0
13547,0,0.28495,38,0,2.768885,,30,0,0,1,3.0
13548,0,0.186902,59,0,2.783655,11924.46,30,0,0,0,0.0
13549,0,0.526362,30,0,1.816252,5204.14,30,0,1,0,0.0
13550,0,0.144446,57,2,0.345971,5870.2,30,1,5,0,4.0
13551,0,0.285713,74,2,1.028255,12305.66,30,1,0,0,2.0
13552,0,0.554675,27,1,1.201439,3513.67,30,1,0,0,0.0
13553,0,0.352074,52,0,0.429122,6602.42,30,0,3,1,2.0
13554,0,0.175974,69,0,0.510872,7671.64,30,0,10,0,0.0
13555,0,0.213903,64,1,1.291662,,30,0,1,0,1.0
13556,0,0.796234,29,0,0.657318,3237.32,30,0,6,0,0.0
13557,0,0.814764,72,1,0.984003,3409.72,30,0,1,0,2.0
13558,0,0.463827,58,0,2.378261,,30,0,1,0,4.0
13559,0,0.509712,43,1,1.580623,5112.37,30,0,3,0,5.0
13560,0,0.881866,74,0,1.078524,5295.91,30,0,0,0,3.0
13561,0,0.202037,63,0,2.612144,5239.82,30,0,1,0,0.0
13562,0,0.7711,68,0,1.746868,10179.59,30,0,2,1,0.0
13563,0,0.358327,28,0,1.541443,7644.99,30,1,2,0,8.0
13564,0,0.104776,64,0,2.967413,,30,0,6,0,0.0
13565,0,0.635299,66,0,0.434332,10728.11,30,0,10,1,0.0
13566,0,0.659535,34,0,2.082082,5927.46,30,0,0,0,0.0
13567,0,0.318458,55,5,2.031911,6146.12,30,1,2,0,0.0
13568,0,0.251317,47,0,0.597776,1939.29,30,0,1,1,0.0
13569,0,0.362709,48,1,2.854862,,30,0,8,0,2.0
13570,0,1.016243,71,0,1.692921,5259.76,30,0,0,0,2.0
13571,0,0.242881,60,0,1.080883,9231.47,30,0,3,1,1.0
13572,0,0.224106,40,0,2.152617,3739.18,30,0,1,0,0.0
13573,0,0.344927,52,1,1.236765,2680.17,30,1,0,0,0.0
13574,0,0.539086,23,0,0.859707,,30,0,1,0,3.0
13575,0,0.579517,68,0,0.899197,3827.5,30,0,3,0,5.0
13576,0,0.841441,59,0,1.060059,4645.61,30,0,1,0,0.0
13577,0,0.179805,69,0,1.191446,2285.64,30,1,5,1,5.0
13578,0,0.402586,36,0,1.007932,4943.69,30,0,4,0,2.0
13579,0,0.570262,37,0,0.352857,1648.93,30,0,1,0,2.0
